Country Name,Time Code,Arms exports (SIPRI trend indicator values) [MS.MIL.XPRT.KD],Arms imports (SIPRI trend indicator values) [MS.MIL.MPRT.KD],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Coal rents (% of GDP) [NY.GDP.COAL.RT.ZS],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Cost of business start-up procedures, female (% of GNI per capita) [IC.REG.COST.PC.FE.ZS]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]",Domestic credit to private sector (% of GDP) [FS.AST.PRVT.GD.ZS],"Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Food exports (% of merchandise exports) [TX.VAL.FOOD.ZS.UN],Food imports (% of merchandise imports) [TM.VAL.FOOD.ZS.UN],Forest rents (% of GDP) [NY.GDP.FRST.RT.ZS],Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS],Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Fuel imports (% of merchandise imports) [TM.VAL.FUEL.ZS.UN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current US$) [NY.GDP.MKTP.CD],Gini index [SI.POV.GINI],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Interest payments (% of expense) [GC.XPN.INTP.ZS],"Labor force, total [SL.TLF.TOTL.IN]",Land area (sq. km) [AG.LND.TOTL.K2],"Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]",Manufactures exports (% of merchandise exports) [TX.VAL.MANF.ZS.UN],Manufactures imports (% of merchandise imports) [TM.VAL.MANF.ZS.UN],"Manufacturing, value added (% of GDP) [NV.IND.MANF.ZS]",Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mineral rents (% of GDP) [NY.GDP.MINR.RT.ZS],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],"Population, total [SP.POP.TOTL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Researchers in R&D (per million people) [SP.POP.SCIE.RD.P6],Surface area (sq. km) [AG.SRF.TOTL.K2],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]",Agricultural raw materials imports (% of merchandise imports) [TM.VAL.AGRI.ZS.UN],Agricultural raw materials exports (% of merchandise exports) [TX.VAL.AGRI.ZS.UN],Ores and metals exports (% of merchandise exports) [TX.VAL.MMTL.ZS.UN],Ores and metals imports (% of merchandise imports) [TM.VAL.MMTL.ZS.UN],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],Human Development Index
Bosnia and Herzegovina,YR2011,14000000,..,45.8346942869169,1.85949087082502,103.67125,27.9,..,9.17856026,..,60.5488434520337,35.372746570174,38.1186179452594,32.0359718110398,6.81959576691227,17.5805323273902,0.580903951562549,93.9966429465491,13.9727649944684,21.5049526674161,15315372000.5534,18644233537.1093,33,..,7.99008528940704,..,55.8003759026157,3.67125,1.43786439793861,1428367,51200,98.1420364379883,55.6754449130609,56.0744803126906,10.9160127332036,5850000000,11051000000,90.6500123288007,1.13643025192368,1.08585787931275,0,0,3743142,51.2132320921835,48.7867679078165,..,..,51210,55.8147274805154,1.53444394089932,6.19059151192012,14.7489634570659,3.25514449138741,3.52625270170032,0.732
Bosnia and Herzegovina,YR2012,..,..,49.0902635279898,0.832298329684597,105.799283333333,25.6,..,9.49001503,..,61.7159271649019,32.446098736585,39.0326697243166,32.3505414379409,7.43034706044361,18.220268004263,0.571704332598969,91.9478033227574,8.96086345617272,20.5274670028164,15189504687.2909,17226735995.6905,..,..,6.64458546190717,..,55.794567424912,2.05267452001727,1.76888865910651,1416274,51200,..,59.7622455885231,56.316291678937,10.545110406553,5162000000,10019000000,88.1246453408107,1.14557192342881,0.816582827983134,0,0,3674374,51.2159622292124,48.7840377707876,0.265329986810684,155.654922485352,51210,56.7861598346331,1.62003015886357,6.52261694031888,13.8812201411414,3.25707616638676,2.2205854902667,0.745
Bosnia and Herzegovina,YR2013,3000000,..,49.6097513913455,0.389629817927477,..,25.6,..,9.44886494,..,60.8344477766867,28.4596197957113,37.3655580614393,33.7430468198782,7.47114351793027,17.8869474063733,0.566845999862391,92.504002166717,11.384896219285,19.4398840056556,15546436275.2992,18179108530.5261,..,..,8.6579213826072,..,54.1881944917975,..,1.79368218787289,1386578,51200,96.9917678833008,60.0332429212361,57.9095687215218,10.9371167904227,5687000000,10295000000,87.9141019107909,1.0870557644686,0.805134663067053,0,0,3617559,51.1922542244646,48.8077457755354,0.321319997310638,227.615966796875,51210,56.1571217988708,1.53224180369266,6.95511446243638,11.2081708994328,3.13981625219281,1.76161048085692,0.751
Bosnia and Herzegovina,YR2014,..,..,53.5008608706996,0.258107281929994,..,25.2,..,9.49011135,..,60.2166724309966,22.7300892330376,39.9462729767212,33.9891201082484,7.02059195323859,16.7540878151321,0.518543073108648,77.5220449672342,9.60102258416342,16.6653453310937,15725819000.0295,18558733564.4692,..,..,9.55276693132152,..,56.5631605791701,..,1.96148909245816,1400680,51200,..,63.7692301121713,62.0810345837472,10.940195399639,5892000000,10988000000,90.9544821114133,1.02582685716151,0.459672382464352,0,0,3571068,51.1285979432483,48.8713740539245,0.257250010967255,283.182037353516,51210,56.7834626353011,1.55411599370858,7.13087132006453,9.98251652695662,2.85533560870121,1.23632273750299,0.756
Bosnia and Herzegovina,YR2015,..,..,..,0.196643861612622,..,23.9,40.1629566997666,9.35174561,..,57.9682720806225,..,36.4782077046437,35.1148756307611,8.53679454224331,17.9820560387788,0.566127152849557,..,7.01000092060972,13.5154972608881,16404348871.4437,16404348871.4437,..,..,11.7478642629283,..,53.1771142099997,..,2.27059901151193,1385813,51200,..,65.2670059109461,63.6581816202875,11.1177914654178,5098000000,8986000000,85.8552820984994,1.00061380055503,0.255856935979025,0,0,3524324,51.0567984101348,48.9432299641009,0.21603000164032,353.123168945313,51210,54.9288363091656,1.5015965770545,7.03729872979776,9.04626554805388,3.22572893692097,1.0186279504412,0.761
Bosnia and Herzegovina,YR2016,..,..,52.2381277367734,0.235805940272804,..,22.9,..,9.24976635,..,57.1711788687374,..,34.9010236092688,35.9087093866022,9.35112492580468,17.9874496570928,0.531449962761338,..,6.79971818242652,11.970458489523,16936219727.6767,17116926327.6247,..,..,13.4825753360564,..,52.3353257819525,..,2.19018703103435,1365760,51200,..,66.0403082249261,65.4085077124493,11.8138265173704,5328000000,9146000000,84.5595740903592,0.933900832256569,0.279700782849483,0,0,3480986,50.9889152096561,49.0110847903439,0.213369995355606,406.142456054688,51210,54.1748786267221,1.54272328698859,7.07554567974228,7.31568328422097,2.92025687210223,1.04695668588363,0.77
Bosnia and Herzegovina,YR2017,..,0,47.371562985449,0.302151206386166,..,16.1,..,8.93797779,..,57.5236528392584,..,33.8899252873302,40.3244111739223,9.09401445658852,16.9912328153768,0.623304729989487,..,8.36280425942988,14.5248468932808,17485647794.2627,18326373366.1105,..,..,15.5979000026266,0.618,56.3214679671966,..,1.93998662824324,1351075,51200,..,68.2735170797638,63.6688466983207,12.563982327679,6402000000,10504000000,92.2495665796207,0.86418267991824,0.356165463303674,0,0,3440027,50.9299490963298,49.0700509036702,0.197799995541573,470.169006347656,51210,54.4500617824377,1.10603880055315,5.64966641602877,8.6133788945846,3.70902289641162,1.28162139967933,0.772
Bosnia and Herzegovina,YR2018,..,..,44.8932408077693,0.322899368848151,..,14.9,..,8.89146042,..,56.6595229866622,..,34.4993474661743,41.9845635628313,6.90582271581282,15.8118385517668,0.573284897980651,..,9.78065848601169,14.7719635115814,18154910824.6593,20484053868.9246,..,..,18.2239260900454,0.619265019893646,56.4475276333556,..,1.91955720357587,1330417,51200,..,69.2482108814849,64.1394985820501,12.7319523996539,7182000000,11630000000,91.8372902179232,0.852548557100982,0.156407536593965,0,0,3400129,50.8772461280146,49.1227244613366,0.191990002989769,458.037292480469,51210,53.7328253653242,1.15228795685136,5.26477492445124,8.79749238974213,4.12375831171376,1.05259180342277,0.776
Bosnia and Herzegovina,YR2019,..,0,44.0235719186881,0.219668427336333,..,13.7,..,9.04909897,..,57.1691032886857,..,34.0521689246355,40.0400711149533,6.8996562268238,16.1864788481885,0.547685201989734,..,8.09164661465603,14.016871778074,18679105433.9912,20482608755.379,..,..,20.1423954197798,..,54.4760567724708,..,1.80911417735687,1344543,51200,..,73.1567631072005,64.5268885923048,12.4800142540652,6578000000,11159000000,86.5954147336924,0.818512096528728,0.0334032987362757,0,0,3360711,50.8287383235274,49.1712616764726,0.190009996294975,449.224365234375,51210,54.570767166769,1.18429208129149,4.86256479335995,6.95031546125849,4.07448016561215,0.800756928062343,0.783
Bosnia and Herzegovina,YR2020,..,0,45.4216368447367,0.184004951800987,..,..,..,9.8411274,..,57.6585669533002,..,38.3614659355678,34.1814921420484,8.09876534054127,17.8207513092581,0.5690925119238,..,6.74416697954237,9.67577550842829,18115912632.4361,20226036564.4129,..,..,17.8574903496754,0.57968407869339,47.9297731152414,..,1.77589326018363,1321242,51200,..,74.6908568104083,67.3657612060112,12.6618393297438,6155000000,9873000000,79.2443934774685,0.838710680689209,0.0281513827376126,0,0,3318407,50.7940406345575,49.2059593654425,0.203250005841255,443.852600097656,51210,54.6561661309433,1.21431562564081,4.94592788101686,5.5054757533271,3.90353521840517,0.7812488464624,0.781
Bosnia and Herzegovina,YR2021,..,12000000,47.0207896847199,0.301983937935592,..,..,..,..,..,53.3425350224857,..,34.8930180694122,42.1526308236659,6.36196082125936,15.5795929963747,0.471634730600031,..,8.53532677271493,11.9211184148558,19454977964.1756,23649568276.8447,..,..,21.8790790429422,..,53.9124564388207,..,1.60332654995865,1387825,51200,..,70.6098421222032,65.2335976635268,13.9762510449518,8614000000,13029000000,91.5154126563515,0.929365426321555,0.0397800429056463,0,0,3270943,50.7735842538375,49.2264157461625,0.190540000796318,442.830841064453,51210,53.8674696860424,1.17718047894941,4.92396526696738,9.55607236207608,6.05635123560267,0.813398711441269,0.78
Bosnia and Herzegovina,YR2022,..,..,41.8471396190753,..,..,..,..,..,..,48.2195399765226,..,33.5067456874112,48.2453576335649,5.85170827394196,15.1259454565601,..,..,9.97765857658221,16.4900481523981,20253843510.4894,24473906673.7086,..,..,23.4923310612558,..,62.0375584900384,..,1.59070981972832,1366232,..,98.3000030517578,68.4439492142445,59.5314550672114,14.3840394931798,9674000000,15377000000,102.357994307919,0.810442240190891,..,..,..,3233526,50.7716035065127,49.2284274194795,..,..,..,54.4417268170548,1.32627698624465,4.64618462087718,11.0691116965748,7.50879677394303,..,
Belarus,YR1998,63000000,41000000,20.1805426390813,0,1.51778663650374,..,..,..,..,..,87.1357098032738,25.9043438755499,59.0511292994057,8.5243620082277,11.0917537472656,0.566294280171003,91.2963115022956,7.78247560370978,23.8488699325762,23872559843.8526,15221352698.8944,32,..,22.8666969541174,..,63.9065684365836,72.8697170535352,2.79663225396421,4711157,202829,..,77.9711265249447,57.9216571682773,29.4770002891075,7070000000,8549000000,102.612430767303,1.49509870243434,0,0.00484618899409632,0.225994396151491,10071963,53.359277259515,46.640722740485,0.705780029296875,..,207600,39.5825173998556,2.43203048188837,3.08906961100549,1.03955774694558,3.06549499997275,0.79713486531659,0.697
Belarus,YR1999,452000000,41000000,15.103117448937,0,5.97520347175982,..,..,..,..,..,85.4989770543383,27.0587667676559,59.2033413701759,7.46625753820725,12.3480356672921,0.86262738734847,92.2441612279814,9.06345784556698,22.8683527245047,24684226697.4564,12138243080.6258,31.7,6.00001001358032,22.8022718620624,..,61.6317764594536,293.678750889773,2.36012845871525,4735445,202835,99.5907287597656,74.935997116098,56.5447813050025,28.196396374961,5909000000,6674000000,103.664096331076,1.36676073838589,0,0.00604219857903767,0.852060708251057,10026738,53.3911127585457,46.6088969423909,0.845229983329773,..,207600,40.0357361906424,2.68116819073865,3.48879786422588,0.754270467703529,3.48363562560215,1.72073029417856,0.701
Belarus,YR2000,293000000,..,15.0144518163306,0,16.0506056584144,..,..,5.2760601,..,..,86.1667105207793,25.3401651010532,69.2108213448948,6.75194129524807,11.8739307441419,0.717797499737714,91.622449702941,19.8121417383218,29.9015451874812,26115912675.5037,12736780455.1539,31.2,6.19661998748779,24.4121446057501,..,72.3983446101294,168.620235850934,3.25423845981024,4792992,202848,..,65.1014812457518,47.7347146723416,27.0435087258315,7326000000,8646000000,125.400606976286,1.34698415075765,0,0.03933433969695,1.78844487580508,9979610,53.4166438924532,46.5833561075468,0.722100019454956,..,207600,39.8946769143182,2.30224722999699,3.62338237899872,0.75144259512848,3.56366727579746,2.54557671523974,0.712
Belarus,YR2001,49000000,..,11.440616774975,0,25.8631326997578,..,..,5.70827103,..,..,85.8385395445467,26.8710548994946,66.7476067360771,8.01083906303938,10.6128800887182,0.710460753890118,91.2303339951224,17.7781531368295,26.8352712415391,27349969477.1669,12354820143.8849,30.6,..,21.7175599189435,..,70.2973237369855,61.1349331618476,2.64117088731033,4840761,202844,..,67.5717468181274,51.0715433984846,26.5995854005078,7451000000,8286000000,127.375387231267,1.43829074692244,0,0.0861676897416726,1.34865249857526,9928549,53.4357349212236,46.5642650787764,0.708760023117065,..,207600,44.3475881023921,2.31306704381914,3.36849002582864,0.88712868310444,3.42125734938413,2.14528094220705,0.716
Belarus,YR2002,63000000,..,12.3366860124798,0,36.864675221105,..,..,5.62329483,..,..,85.7769513989085,24.6783838275634,63.6275159440361,7.67726787178316,10.723369144169,0.580866051623182,92.0280213771872,20.2522119679159,25.6753114992573,28729848599.9482,14594900944.7658,30.3,..,20.6357184208613,..,67.3745423382546,42.5375481348794,2.20571706733266,4874607,202829,..,63.1036059241144,50.0413100428007,25.9684065145782,8021000000,9092000000,117.253279517031,1.40024580052512,0,0.0526260096442433,1.17776447049082,9865548,53.4582593187355,46.541730814844,0.620899975299835,..,207600,44.0705784232333,2.25648485624896,3.71030750617885,1.33298931592816,3.56756523355685,1.81125653175824,0.721
Belarus,YR2003,57000000,..,..,0,47.3334466749698,20.6,..,5.76984167,..,..,86.5986284005088,28.2128169988623,65.156379906358,8.26326575107411,9.9443012716097,0.584914959669557,92.190850626206,22.0611954944767,26.2877679642647,30753347145.2327,17825444724.4878,28.8,6.31018209457397,22.8773740509999,..,68.9854723668665,28.3978399133474,1.78319999339354,4897259,202826,..,61.8019704093123,51.5390582004286,26.6535028223866,9946000000,11558000000,120.636541373124,1.29906390002339,0,0.0487649039711523,1.13171633278447,9796749,53.4873758652747,46.5126241347253,0.611469984054565,..,207600,43.252800507592,2.14996345784045,3.57596137801158,0.981971061661872,3.5712008692977,1.76539619642518,0.73
Belarus,YR2004,19000000,..,..,0,55.9047019795301,26.6,..,5.73709631,95.2496109008789,..,86.8392410053379,29.2698762597066,67.8863333586708,8.34876875873583,9.12591312473254,0.584867075560995,93.5856552985175,26.8898936681252,27.6816254644988,34274526374.8589,23141566292.9462,26.5,5.7122597694397,26.8988709228313,..,74.2501770290328,18.1082424937646,1.59872470517418,4914756,202815,..,57.8888968749725,52.28642904221,28.5502822462884,13774000000,16491000000,130.781986045712,1.35822231382833,0,0.0319836035451253,1.1746798782904,9730146,53.51558124874,46.48441875126,0.627590000629425,..,207600,41.8164578990954,1.83258210771931,3.08718131102864,0.734917886077151,3.61221436637099,1.79153055739652,0.742
Belarus,YR2005,53000000,6000000,6.57022058767027,0,61.6846217217237,32.9,..,6.07036781,95.2444686889648,..,86.1800413309746,30.250762674224,59.7978087236099,8.25631331486834,9.35486797594333,0.467646518806334,92.6726429250754,34.7813440418958,33.0478442770851,37496332398.5946,30210091836.8294,27.6,5.8710298538208,27.9556214338737,..,59.08654296872,10.3388794457932,1.14818688376041,4930387,202833,..,51.924084643833,46.3118510100494,25.3421467992273,15979000000,16708000000,108.198942845155,1.49845313530187,0,0.0193793483029706,1.28297270844558,9663915,53.5459458491018,46.4540541508982,0.678520023822784,..,207600,39.6283221474447,1.68110378647199,2.50794745546702,0.531004118882829,3.15737112333705,1.76999857555488,0.75
Belarus,YR2006,43000000,140000000,6.64440183178372,0,66.0007742985639,26.8,..,5.57381344,93.587287902832,..,86.7643860751072,32.4134847792902,60.0613117690842,7.48674089092106,8.53189757789063,0.433854409375931,92.5839339124781,38.31545746177,32.8083072291471,41245963659.1501,36961894281.3444,28.3,6.07696008682251,29.5582572621646,..,64.2337921203023,6.99712903535587,1.0394307886554,4947148,202904,..,50.2632641069148,48.0695428737111,24.9998107661448,19734000000,22351000000,113.860506389797,1.70941249195756,0,0.033388719470755,1.21065194701197,9604924,53.575845342137,46.4241445309731,0.660650014877319,..,207600,40.8328812746793,1.52221762934381,1.85749167286579,0.492787628898696,3.69926678323444,1.67789507585865,0.762
Belarus,YR2007,6000000,..,8.9092608163614,0,71.5624963519243,9.5,..,5.69203281,93.7476425170898,24.8038771042749,86.1983623755877,34.6577822535411,60.9430527153212,7.25797708562682,7.28746000181242,0.437201412913295,92.341801762508,35.0680059075822,35.1459464875205,44793119255.6655,45275711995.825,29.6,5.15210008621216,29.1343864857104,..,67.2108252637516,8.42675273505308,1.02116569395334,4970097,202901,..,53.1635078189121,48.3329649464381,24.9069369414801,24275000000,28693000000,116.989877497419,1.64976591437478,0,0.0249467887705305,1.09295340297526,9560953,53.5964533228523,46.4035466771477,0.962029993534088,..,207600,40.4715469411405,1.38057974581677,1.93283861533997,0.654563966483715,3.58362306081774,1.55510160465908,0.773
Belarus,YR2008,224000000,..,10.6566343685377,0,82.1808511686493,8.3,43.085328577589,5.29415369,..,28.6341928703729,86.31206617624,33.9503611411595,60.9377552183976,6.73737078544986,7.34988135661458,0.370721692615958,93.1867718536784,37.1188986398407,35.4646880635573,49362017183.5591,60752106347.126,27.8,5.71321535110474,30.5020749698746,..,68.6617233270771,14.8378764828254,1.57315040468583,4995641,202902,..,52.690436540199,48.8175023259482,26.1843674590187,32571000000,39381000000,118.435399735574,1.45349285157346,0,0.0333050210480071,1.1998245861583,9527985,53.6155424095198,46.3844575904803,0.741469979286194,..,207600,37.9914446940769,1.32127871558373,1.31356383676467,0.50992269282586,3.71976307050577,1.60385129982227,0.783
Belarus,YR2009,41000000,3000000,18.5574619808712,0,92.8197017390843,2.1,40.8850369141459,5.39037848,94.8802032470703,35.9356304010168,85.6356111438264,31.7738362587998,48.8764618241933,10.6941241591219,7.82997028498549,0.382227279696342,91.7790718102573,37.44466887987,39.5249477408926,49460738872.9267,50873167326.0414,27.7,4.3689398765564,26.0401502449481,..,59.759183004167,12.9456563410401,2.22083630680411,5018321,202898,99.617057800293,47.6222898801201,45.1746209481191,22.4573918318715,21304000000,28569000000,98.0339983165753,1.37257698145111,0,0.0285917873832907,0.730286719935005,9504583,53.6403733335738,46.3596164181179,0.621670007705688,..,207600,42.172884617144,1.18924146766174,1.56978071652808,0.594920082534629,2.72045341985399,1.14110578701464,0.785
Belarus,YR2010,161000000,..,18.905245726907,0,100,2,42.3895135052547,5.65694046,89.0708465576172,42.8113733077251,85.6224329737371,30.2074804270194,51.3728853529564,12.6196412941435,7.87856616943338,0.418344087739127,91.9955359666712,27.7492513357239,34.5657583505206,53317819268.921,57231904542.8755,28.6,5.22003984451294,26.855278458201,..,64.545087636347,7.73574804312507,1.76155608324416,5034023,202902,..,52.8056189954649,47.4020697112363,22.5100870673179,25284000000,34884000000,105.13017255074,1.3413834329232,0,0.0224285467978157,0.772806204282758,9483836,53.673269089929,46.3267309100711,0.669130027294159,..,207600,43.474996157587,1.48758742824299,2.05702202818955,0.704441491780973,3.43891144636019,1.2135788388197,0.79
Belarus,YR2011,98000000,75000000,39.4168108447656,0,153.228698311817,1.6,..,4.87438536,92.1955490112305,37.9586183664502,85.8955371534026,25.4492994190304,78.4653615193087,9.15429459689099,6.77276407228192,0.448593122441554,91.3924705961574,35.0487528909667,40.9170801338178,56185628815.1061,61762382327.9319,27.2,4.68479013442993,32.7221056205959,..,79.5088935540041,53.2286983118173,3.27681838353687,5043198,202910,..,48.5104590847336,41.8263215364497,26.422236326059,39807000000,45730000000,138.493686247132,1.22449510976582,0,0.0346631203472808,1.17084554095057,9461643,53.7161451124711,46.2838651893931,0.677600026130676,..,207600,44.1312307767417,1.54884090372759,1.51973051670995,0.59268245732263,3.28518437429567,1.6541017837394,0.797
Belarus,YR2012,97000000,75000000,24.4293134230567,0,243.97032896394,2.5,47.9254706372092,5.24532652,88.8550033569336,21.7775564368289,86.5014276765472,27.6224227639515,78.7769072783938,9.81015256534774,7.56280561063823,0.650407393384968,91.0472704631043,35.5859989815444,38.5090339687091,57133556524.0424,65685890438.8922,26.5,4.95964002609253,31.2365036164894,..,74.3083620349781,59.2197360232518,3.97243248603444,5045691,202899,..,48.7010443479783,46.3675103410261,24.7830279828939,46060000000,46404000000,140.766912623373,1.22921872178113,0,0.0327663731609392,1.04464650090861,9446836,53.7483382332264,46.2516617667736,0.646030008792877,..,207600,43.293602989098,1.47365928479886,1.25849353022318,0.612967215433543,3.26971575568115,1.72782026745452,0.806
Belarus,YR2013,269000000,75000000,23.8372955552391,0,288.646812458565,0.9,48.687496151917,5.69559479,90.9424209594727,22.926202521737,85.3896270540696,28.2546964798114,58.3335781066769,14.3788983072572,9.23270275267635,0.572086723622567,90.6720403103935,32.372417741947,29.2113100824158,57706875064.5283,75527558966.4473,26.6,5.0094199180603,28.4371094658698,..,61.4823871290472,18.3122610377873,2.8703331380837,5043888,202908,..,46.516324932767,54.0342047280882,21.99575510837,37558000000,42948000000,106.591555588026,1.27079665150066,0,0.0314435283411334,0.832270804096301,9443211,53.759429879074,46.2405598022193,0.651910006999969,..,207600,45.4221296473698,1.29342654077181,1.71162004085188,0.912586019560614,3.11074341844155,1.43580105606,0.808
Belarus,YR2014,101000000,66000000,24.5488085208305,0,340.948328529255,0.9,47.1448030325561,5.38793325,91.2830276489258,23.6327412973604,86.7796989270316,27.4104920512789,54.941113689671,14.780931964959,11.4945498780543,0.570814572907229,92.4403750165292,33.4920515927579,29.2540337365726,58703016906.4629,78812805039.0743,27.2,4.81832981109619,27.4692015971903,..,55.7105449310614,18.1195543526735,3.28334134945271,5042125,202973,..,46.1444156645696,50.6529256105221,21.0873800866231,36081000000,40502000000,97.1707579270033,1.26884247027803,0,0.0190292191065204,0.734771849347757,9448515,53.76526023653,46.2347500794069,0.505479991436005,..,207600,45.6520929770784,1.06836540669909,1.7582061556246,0.862393216943491,2.75584856909992,1.32461564136151,0.812
Belarus,YR2015,142000000,98000000,37.5980986022908,0,387.093945157895,0.9,49.6906123078658,6.06533289,95.2331314086914,27.8827611722834,..,28.110439801635,58.0102324546769,15.6383741109368,14.1221920532091,0.70896089661581,..,29.1387059964971,30.4080094725474,56454889146.6088,56454889146.6088,25.6,4.78750991821289,28.9084719451674,..,57.9034590145701,13.5344897649735,5.3355343813654,5042141,202978,..,48.3970824647884,47.3978760894874,20.643977310644,26758000000,29941000000,100.432399845401,1.25748235926647,0,0.0205835331969136,0.439126030844868,9461076,53.7682737238456,46.2317262761544,0.499989986419678,..,207600,47.7421866310755,0.976995752417986,2.01477172809738,0.924685139506525,2.85560177476628,1.16867046065759,0.812
Belarus,YR2016,151000000,117000000,38.9240984107258,0,432.912632614287,0.6,49.9879494759897,5.91054153,96.0329132080078,25.7170291419604,..,29.4170537971155,62.5093471231924,17.0609156606789,13.8720672879908,0.842239877079599,..,20.5995665315743,26.7040422194897,55028933824.6442,47723545321.259,25.3,4.94654989242554,26.4034552557689,..,62.6999757764695,11.8365807653496,6.19015532964718,5038419,202988,..,54.5852644187349,51.4440068467221,20.151871004434,23414000000,27464000000,106.609849828856,1.25351504491885,0,0.0138373161215679,0.386692377932086,9469379,53.7692403567739,46.23074934256,0.500630021095276,..,207600,48.5228912363479,1.37644443246967,2.39666229269734,1.23443353839957,2.99799773513715,1.24276957113325,0.813
Belarus,YR2017,50000000,147000000,39.8801799561221,0,459.025218055968,0.6,50.6654789940766,5.75974846,94.3678207397461,26.236164018232,..,29.3216608563755,66.7899156485229,16.5070509744532,12.270886234837,1.04002673922668,..,23.5673852175462,28.2461328908088,56422059344.4014,54725302249.8088,25.4,4.79500007629395,28.0169008019064,..,66.5780913114196,6.03183725177785,6.05136298171952,5025143,202988,..,53.5565446954488,53.142468560954,21.6287778492265,29267000000,34231000000,116.03042356924,1.14628901484848,0,0.0149563221222871,0.509192771843037,9458989,53.776346133799,46.2236641671154,0.584110021591187,..,207600,47.6339978061051,1.79798891300506,2.41930247803506,1.24287299184423,3.15853968183975,1.56417583319201,0.817
Belarus,YR2018,78000000,142000000,37.0956460104644,0,481.390313879142,0.5,48.9162725309144,5.52699471,..,27.6140263301177,..,28.1637114447351,70.4545454545455,14.9639092896645,10.174099196494,1.14402160905757,..,25.1356889584766,28.8617782999471,58199150811.7146,60031173807.7196,25.2,5.38110017776489,29.1581562138653,..,68.9388489208633,4.87230220550692,6.22833392670355,4998649,202980,..,52.4542359328423,54.1204078551364,21.2581752779595,33726000000,38409000000,120.162567920209,1.18226172889567,0,0.0224386419719246,0.81482381135107,9438785,53.789945804137,46.2100438818785,0.604430019855499,..,207600,47.8106605624591,1.96441155626697,2.82626305124843,1.09428113528576,3.12541186046981,1.98128406238056,0.818
Belarus,YR2019,159000000,333000000,33.2442286168097,0,508.339294380209,0.5,47.4754519364206,5.86133814,92.4473419189453,28.7689026563845,..,28.5883692178918,65.0944096428465,16.1908186479684,10.3220966570055,1.00289755773858,..,20.6985181763427,24.7883692304088,59040830813.2346,64410122847.3508,25.3,4.97948980331421,27.8226202208087,..,65.7557224712763,5.59815595039852,5.61613418206675,4971033,202965,99.8740005493164,54.017521345938,56.6133248436966,21.639996437372,32955000000,39477000000,112.454373315916,1.20086453042742,0,0.0145331848819673,0.652174604477283,9419758,53.8173930850113,46.1826069149887,0.577329993247986,..,207600,48.4265059525577,2.13103692116028,3.2714165431229,1.19713012809201,2.82813503978825,1.66960534709783,0.817
Belarus,YR2020,59000000,13000000,..,0,536.542688278355,..,..,6.40607214,91.5969390869141,32.5082534186921,..,29.9281396840657,61.0121492642983,18.9034385202924,11.370027886011,1.14810652957222,..,12.612946389206,20.4002598543491,58643542627.1016,61371755326.2351,24.4,4.86263990402222,27.4698602851303,0.700078189373016,57.9217344260324,5.54814357456515,5.18646940304788,4931564,202980,..,57.6204504671628,59.8538025457966,21.486631801818,29179000000,32767000000,100.935682335811,1.15287922586574,0,0.00744687391133359,0.36508491305747,9379952,53.8599339405049,46.1400660594951,0.539009988307953,1433.59252929688,207610,49.0118286679891,2.30930840292156,4.01062861348166,1.25760287868434,3.06792908047472,1.52063831654103,0.807
